DataCompleta;Cota
2015-03-13;1465.0
2015-03-14;1469.0
2015-03-15;1475.0
2015-03-16;1481.0
2015-03-17;1488.0
2015-03-18;1495.0
2015-03-19;1501.0
2015-03-20;1509.0
2015-03-21;1517.0
2015-03-22;1525.0
2015-03-23;1532.0
2015-03-24;1542.0
2015-03-25;1549.0
2015-03-26;1556.0
2015-03-27;1562.0
2015-03-28;1568.0
2015-03-29;1576.0
2015-03-30;1584.0
2015-03-31;1592.0
2015-04-01;1600.0
2015-04-02;1605.0
2015-04-03;1611.0
2015-04-04;1616.0
2015-04-05;1622.0
2015-04-06;1627.0
2015-04-07;1631.0
2015-04-08;1636.0
2015-04-09;1641.0
2015-04-10;1644.0
2015-04-11;1649.0
2015-04-12;1653.0
2015-04-13;1658.0
2015-04-14;1663.0
2015-04-15;1664.0
2015-04-16;1666.0
2015-04-17;1673.0
2015-04-18;1676.0
2015-04-19;1679.0
2015-04-20;1681.0
2015-04-21;1683.0
2015-04-22;1685.0
2015-04-23;1687.0
2015-04-24;1690.0
2015-04-25;1693.0
2015-04-26;1698.0
2015-04-27;1704.0
2015-04-28;1710.0
2015-04-29;1717.0
2015-04-30;1723.0
2015-05-01;1730.0
2015-05-02;1738.0
2015-05-03;1744.0
2015-05-04;1749.0
2015-05-05;1754.0
2015-05-06;1763.0
2015-05-07;1769.0
2015-05-08;1773.0
2015-05-09;1779.0
2015-05-10;1783.0
2015-05-11;1788.0
2015-05-12;1793.0
2015-05-13;1796.0
2015-05-14;1799.0
2015-05-15;1802.0
2015-05-16;1802.0
2015-05-17;1805.0
2015-05-18;1809.0
2015-05-19;1814.0
2015-05-20;1819.0
2015-05-21;1823.0
2015-05-22;1825.0
2015-05-23;1829.0
2015-05-24;1833.0
2015-05-25;1835.0
2015-05-26;1838.0
2015-05-27;1841.0
2015-05-28;1846.0
2015-05-29;1848.0
2015-05-30;1850.0
2015-05-31;1852.0
2015-06-01;1855.0
2015-06-02;1857.0
2015-06-03;1860.0
2015-06-04;1861.0
2015-06-05;1863.0
2015-06-06;1864.0
2015-06-07;1867.0
2015-06-08;1869.0
2015-06-09;1872.0
2015-06-10;1873.0
2015-06-11;1875.0
2015-06-12;1875.0
2015-06-13;1876.0
2015-06-14;1878.0
2015-06-15;1879.0
2015-06-16;1879.0
2015-06-17;1879.0
2015-06-18;1880.0
2015-06-19;1881.0
2015-06-20;1881.0
2015-06-21;1882.0
2015-06-22;1884.0
2015-06-23;1885.0
2015-06-24;1885.0
2015-06-25;1885.0
2015-06-26;1885.0
2015-06-27;1885.0
2015-06-28;1885.0
2015-06-29;1885.0
2015-06-30;1884.0
2015-07-01;1884.0
2015-07-02;1882.0
2015-07-03;1881.0
2015-07-04;1880.0
2015-07-05;1879.0
2015-07-06;1878.0
2015-07-07;1877.0
2015-07-08;1876.0
2015-07-09;1874.0
2015-07-10;1873.0
2015-07-11;1871.0
2015-07-12;1869.0
2015-07-13;1866.0
2015-07-14;1865.0
2015-07-15;1862.0
2015-07-16;1860.0
2015-07-17;1857.0
2015-07-18;1855.0
2015-07-19;1851.0
2015-07-20;1848.0
2015-07-21;1846.0
2015-07-22;1844.0
2015-07-23;1843.0
2015-07-24;1840.0
2015-07-25;1838.0
2015-07-26;1836.0
2015-07-27;1833.0
2015-07-28;1831.0
2015-07-29;1826.0
2015-07-30;1824.0
2015-07-31;1822.0
2015-08-01;1819.0
2015-08-02;1816.0
2015-08-03;1813.0
2015-08-04;1810.0
2015-08-05;1807.0
2015-08-06;1803.0
2015-08-07;1799.0
2015-08-08;1792.0
2015-08-09;1792.0
2015-08-10;1788.0
2015-08-11;1783.0
2015-08-12;1779.0
2015-08-13;1772.0
2015-08-14;1768.0
2015-08-15;1765.0
2015-08-16;1760.0
2015-08-17;1749.0
2015-08-18;1744.0
2015-08-19;1736.0
2015-08-20;1733.0
2015-08-21;1722.0
2015-08-22;1715.0
2015-08-23;1709.0
2015-08-24;1704.0
2015-08-25;1692.0
2015-08-26;1690.0
2015-08-27;1678.0
2015-08-28;1671.0
2015-08-29;1669.0
2015-08-30;1657.0
2015-08-31;1649.0
2015-09-01;1643.0
2015-09-02;1635.0
2015-09-03;1627.0
2015-09-04;1619.0
2015-09-05;1611.0
2015-09-06;1604.0
2015-09-07;1596.0
2015-09-08;1587.0
2015-09-09;1578.0
2015-09-10;1568.0
2015-09-11;1557.0
2015-09-12;1547.0
2015-09-13;1538.0
2015-09-14;1526.0
2015-09-15;1513.0
2015-09-16;1501.0
2015-09-17;1490.0
2015-09-18;1478.0
2015-09-19;1465.0
2015-09-20;1451.0
2015-09-21;1436.0
2015-09-22;1423.0
2015-09-23;1407.0
2015-09-24;1392.0
2015-09-25;1377.0
2015-09-26;1356.0
2015-09-27;1337.0
2015-09-28;1315.0
2015-09-29;1287.0
2015-09-30;1264.0
2015-10-01;1239.0
2015-10-02;1214.0
2015-10-03;1194.0
2015-10-04;1161.0
2015-10-05;1132.0
2015-10-06;1096.0
2015-10-07;1062.0
2015-10-08;1026.0
2015-10-09;990.0
2015-10-10;954.0
2015-10-11;925.0
2015-10-12;885.0
2015-10-13;842.0
2015-10-14;805.0
2015-10-15;771.0
2015-10-16;740.0
2015-10-17;708.0
2015-10-18;672.0
2015-10-19;645.0
2015-10-20;621.0
2015-10-21;597.0
2015-10-22;578.0
2015-10-23;559.0
2015-10-24;548.0
2015-10-25;532.0
2015-10-26;525.0
2015-10-27;519.0
2015-10-28;519.0
2015-10-29;517.0
2015-10-30;526.0
2015-10-31;526.0
2015-11-01;539.0
2015-11-02;545.0
2015-11-03;551.0
2015-11-04;556.0
2015-11-05;564.0
2015-11-06;573.0
2015-11-07;578.0
2015-11-08;582.0
2015-11-09;583.0
2015-11-10;583.0
2015-11-11;583.0
2015-11-12;582.0
2015-11-13;581.0
2015-11-14;580.0
2015-11-15;580.0
2015-11-16;579.0
2015-11-17;577.0
2015-11-18;576.0
2015-11-19;576.0
2015-11-20;577.0
2015-11-21;578.0
2015-11-22;578.0
2015-11-23;578.0
2015-11-24;580.0
2015-11-25;582.0
2015-11-26;585.0
2015-11-27;588.0
2015-11-28;594.0
2015-11-29;604.0
2015-11-30;651.0
2015-12-01;611.0
2015-12-02;616.0
2015-12-03;621.0
2015-12-04;625.0
2015-12-05;630.0
2015-12-06;635.0
2015-12-07;640.0
2015-12-08;641.0
2015-12-09;642.0
2015-12-10;643.0
2015-12-11;645.0
2015-12-12;645.0
2015-12-13;645.0
2015-12-14;645.0
2015-12-15;644.0
2015-12-16;645.0
2015-12-17;644.0
2015-12-18;644.0
2015-12-19;643.0
2015-12-20;642.0
2015-12-21;645.0
2015-12-22;645.0
2015-12-23;646.0
2015-12-24;647.0
2015-12-25;648.0
2015-12-26;651.0
2015-12-27;653.0
2015-12-28;655.0
2015-12-29;658.0
2015-12-30;664.0
2015-12-31;667.0
2016-01-01;675.0
2016-01-02;682.0
2016-01-03;689.0
2016-01-04;699.0
2016-01-05;708.0
2016-01-06;718.0
2016-01-07;729.0
2016-01-08;739.0
2016-01-09;754.0
2016-01-10;764.0
2016-01-11;776.0
2016-01-12;787.0
2016-01-13;798.0
2016-01-14;811.0
2016-01-15;821.0
2016-01-16;832.0
2016-01-17;841.0
2016-01-18;849.0
2016-01-19;856.0
2016-01-20;865.0
2016-01-21;873.0
2016-01-22;882.0
2016-01-23;887.0
2016-01-24;892.0
2016-01-25;896.0
2016-01-26;901.0
2016-01-27;904.0
2016-01-28;906.0
2016-01-29;908.0
2016-01-30;909.0
2016-01-31;909.0
2016-02-01;908.0
2016-02-02;907.0
2016-02-03;906.0
2016-02-04;903.0
2016-02-05;901.0
2016-02-06;898.0
2016-02-07;894.0
2016-02-08;891.0
2016-02-09;887.0
2016-02-10;883.0
2016-02-11;881.0
2016-02-12;878.0
2016-02-13;876.0
2016-02-14;873.0
2016-02-15;871.0
2016-02-16;868.0
2016-02-17;866.0
2016-02-18;863.0
2016-02-19;863.0
2016-02-20;861.0
2016-02-21;860.0
2016-02-22;860.0
2016-02-23;862.0
2016-02-24;865.0
2016-02-25;869.0
2016-02-26;875.0
2016-02-27;885.0
2016-02-28;890.0
2016-02-29;896.0
2016-03-01;906.0
2016-03-02;918.0
2016-03-03;927.0
2016-03-04;939.0
2016-03-05;949.0
2016-03-06;960.0
2016-03-07;974.0
2016-03-08;989.0
2016-03-09;1002.0
2016-03-10;1018.0
2016-03-11;1032.0
2016-03-12;1048.0
2016-03-13;1060.0
2016-03-14;1075.0
2016-03-15;1086.0
2016-03-16;1098.0
2016-03-17;1108.0
2016-03-18;1118.0
2016-03-19;1128.0
2016-03-20;1139.0
2016-03-21;1148.0
2016-03-22;1158.0
2016-03-23;1166.0
2016-03-24;1176.0
2016-03-25;1185.0
2016-03-26;1194.0
2016-03-27;1201.0
2016-03-28;1211.0
2016-03-29;1224.0
2016-03-30;1230.0
2016-03-31;1238.0
2016-04-01;1250.0
2016-04-02;1259.0
2016-04-03;1268.0
2016-04-04;1276.0
2016-04-05;1285.0
2016-04-06;1291.0
2016-04-07;1298.0
2016-04-08;1305.0
2016-04-09;1311.0
2016-04-10;1319.0
2016-04-11;1326.0
2016-04-12;1335.0
2016-04-13;1345.0
2016-04-14;1353.0
2016-04-15;1360.0
2016-04-16;1366.0
2016-04-17;1372.0
2016-04-18;1381.0
2016-04-19;1387.0
2016-04-20;1394.0
2016-04-21;1401.0
2016-04-22;1408.0
2016-04-23;1414.0
2016-04-24;1420.0
2016-04-25;1426.0
2016-04-26;1434.0
2016-04-27;1440.0
2016-04-28;1447.0
2016-04-29;1455.0
2016-04-30;1462.0
2016-05-01;1468.0
2016-05-02;1475.0
2016-05-03;1483.0
2016-05-04;1490.0
2016-05-05;1497.0
2016-05-06;1506.0
2016-05-07;1512.0
2016-05-08;1519.0
2016-05-09;1526.0
2016-05-10;1534.0
2016-05-11;1542.0
2016-05-12;1551.0
2016-05-13;1557.0
2016-05-14;1563.0
2016-05-15;1568.0
2016-05-16;1572.0
2016-05-17;1577.0
2016-05-18;1580.0
2016-05-19;1585.0
2016-05-20;1589.0
2016-05-21;1592.0
2016-05-22;1597.0
2016-05-23;1599.0
2016-05-24;1603.0
2016-05-25;1606.0
2016-05-26;1610.0
2016-05-27;1613.0
2016-05-28;1616.0
2016-05-29;1617.0
2016-05-30;1620.0
2016-05-31;1623.0
2016-06-01;1625.0
2016-06-02;1627.0
2016-06-03;1629.0
2016-06-04;1631.0
2016-06-05;1633.0
2016-06-06;1635.0
2016-06-07;1636.0
2016-06-08;1637.0
2016-06-09;1639.0
2016-06-10;1639.0
2016-06-11;1640.0
2016-06-12;1643.0
2016-06-13;1645.0
2016-06-14;1646.0
2016-06-15;1647.0
2016-06-16;1648.0
2016-06-17;1648.0
2016-06-18;1648.0
2016-06-19;1648.0
2016-06-20;1649.0
2016-06-21;1650.0
2016-06-22;1650.0
2016-06-23;1651.0
2016-06-24;1653.0
2016-06-25;1655.0
2016-06-26;1656.0
2016-06-27;1656.0
2016-06-28;1656.0
2016-06-29;1656.0
2016-06-30;1656.0
2016-07-01;1655.0
2016-07-02;1655.0
2016-07-03;1654.0
2016-07-04;1654.0
2016-07-05;1654.0
2016-07-06;1654.0
2016-07-07;1653.0
2016-07-08;1652.0
2016-07-09;1651.0
2016-07-10;1650.0
2016-07-11;1649.0
2016-07-12;1648.0
2016-07-13;1647.0
2016-07-14;1646.0
2016-07-15;1643.0
2016-07-16;1641.0
2016-07-17;1639.0
2016-07-18;1637.0
2016-07-19;1635.0
2016-07-20;1634.0
2016-07-21;1632.0
2016-07-22;1631.0
2016-07-23;1630.0
2016-07-24;1629.0
2016-07-25;1627.0
2016-07-26;1625.0
2016-07-27;1622.0
2016-07-28;1620.0
2016-07-29;1617.0
2016-07-30;1614.0
2016-07-31;1611.0
2016-08-01;1608.0
2016-08-02;1604.0
2016-08-03;1599.0
2016-08-04;1597.0
2016-08-05;1593.0
2016-08-06;1589.0
2016-08-07;1586.0
2016-08-08;1581.0
2016-08-09;1577.0
2016-08-10;1573.0
2016-08-11;1566.0
2016-08-12;1561.0
2016-08-13;1554.0
2016-08-14;1552.0
2016-08-15;1546.0
2016-08-16;1539.0
2016-08-17;1533.0
2016-08-18;1526.0
2016-08-19;1518.0
2016-08-20;1510.0
2016-08-21;1502.0
2016-08-22;1494.0
2016-08-23;1484.0
2016-08-24;1474.0
2016-08-25;1464.0
2016-08-26;1455.0
2016-08-27;1446.0
2016-08-28;1433.0
2016-08-29;1423.0
2016-08-30;1412.0
2016-08-31;1398.0
2016-09-01;1385.0
2016-09-02;1373.0
2016-09-03;1359.0
2016-09-04;1344.0
2016-09-05;1331.0
2016-09-06;1317.0
2016-09-07;1304.0
2016-09-08;1289.0
2016-09-09;1273.0
2016-09-10;1257.0
2016-09-11;1239.0
2016-09-12;1222.0
2016-09-13;1205.0
2016-09-14;1186.0
2016-09-15;1169.0
2016-09-16;1147.0
2016-09-17;1130.0
2016-09-18;1111.0
2016-09-19;1090.0
2016-09-20;1071.0
2016-09-21;1052.0
2016-09-22;1034.0
2016-09-23;1015.0
2016-09-24;996.0
2016-09-25;980.0
2016-09-26;963.0
2016-09-27;947.0
2016-09-28;931.0
2016-09-29;918.0
2016-09-30;905.0
2016-10-01;892.0
2016-10-02;880.0
2016-10-03;867.0
2016-10-04;858.0
2016-10-05;848.0
2016-10-06;839.0
2016-10-07;829.0
2016-10-08;820.0
2016-10-09;814.0
2016-10-10;808.0
2016-10-11;800.0
2016-10-12;795.0
2016-10-13;790.0
2016-10-14;786.0
2016-10-15;781.0
2016-10-16;776.0
2016-10-17;773.0
2016-10-18;771.0
2016-10-19;768.0
2016-10-20;765.0
2016-10-21;764.0
2016-10-22;764.0
2016-10-23;764.0
2016-10-24;765.0
2016-10-25;765.0
2016-10-26;766.0
2016-10-27;766.0
2016-10-28;770.0
2016-10-29;770.0
2016-10-30;771.0
2016-10-31;774.0
2016-11-01;774.0
2016-11-02;774.0
2016-11-03;774.0
2016-11-04;774.0
2016-11-05;772.0
2016-11-06;770.0
2016-11-07;770.0
2016-11-08;768.0
2016-11-09;768.0
2016-11-10;765.0
2016-11-11;763.0
2016-11-12;759.0
2016-11-13;755.0
2016-11-14;750.0
2016-11-15;747.0
2016-11-16;744.0
2016-11-17;742.0
2016-11-18;738.0
2016-11-19;735.0
2016-11-20;732.0
2016-11-21;732.0
2016-11-22;731.0
2016-11-23;728.0
2016-11-24;727.0
2016-11-25;727.0
2016-11-26;725.0
2016-11-27;721.0
2016-11-28;724.0
2016-11-29;716.0
2016-11-30;714.0
2016-12-01;709.0
2016-12-02;705.0
2016-12-03;701.0
2016-12-04;696.0
2016-12-05;693.0
2016-12-06;689.0
2016-12-07;685.0
2016-12-08;681.0
2016-12-09;678.0
2016-12-10;676.0
2016-12-11;675.0
2016-12-12;676.0
2016-12-13;670.0
2016-12-14;668.0
2016-12-15;669.0
2016-12-16;669.0
2016-12-17;679.0
2016-12-18;687.0
2016-12-19;693.0
2016-12-20;708.0
2016-12-21;721.0
2016-12-22;737.0
2016-12-23;750.0
2016-12-24;766.0
2016-12-25;787.0
2016-12-26;793.0
2016-12-27;814.0
2016-12-28;832.0
2016-12-29;854.0
2016-12-30;868.0
2016-12-31;895.0
2017-01-01;915.0
2017-01-02;935.0
2017-01-03;952.0
2017-01-04;973.0
2017-01-05;990.0
2017-01-06;1022.0
2017-01-07;1036.0
2017-01-08;1044.0
2017-01-09;1051.0
2017-01-10;1066.0
2017-01-11;1083.0
2017-01-12;1097.0
2017-01-13;1108.0
2017-01-14;1128.0
2017-01-15;1140.0
2017-01-16;1154.0
2017-01-17;1169.0
2017-01-18;1184.0
2017-01-19;1197.0
2017-01-20;1211.0
2017-01-21;1222.0
2017-01-22;1234.0
2017-01-23;1252.0
2017-01-24;1263.0
2017-01-25;1273.0
2017-01-26;1283.0
2017-01-27;1296.0
2017-01-28;1306.0
2017-01-29;1315.0
2017-01-30;1325.0
2017-01-31;1335.0
2017-02-01;1344.0
2017-02-02;1353.0
2017-02-03;1360.0
2017-02-04;1368.0
2017-02-05;1377.0
2017-02-06;1383.0
2017-02-07;1389.0
2017-02-08;1396.0
2017-02-09;1406.0
2017-02-10;1409.0
2017-02-11;1413.0
2017-02-12;1416.0
2017-02-13;1420.0
2017-02-14;1423.0
2017-02-15;1429.0
2017-02-16;1433.0
2017-02-17;1437.0
2017-02-18;1441.0
2017-02-19;1445.0
2017-02-20;1449.0
2017-02-21;1456.0
2017-02-22;1460.0
2017-02-23;1464.0
2017-02-24;1469.0
2017-02-25;1476.0
2017-02-26;1481.0
2017-02-27;1484.0
2017-02-28;1488.0
2017-03-01;1491.0
2017-03-02;1495.0
2017-03-03;1497.0
2017-03-04;1500.0
2017-03-05;1503.0
2017-03-06;1511.0
2017-03-07;1517.0
2017-03-08;1522.0
2017-03-09;1527.0
2017-03-10;1532.0
2017-03-11;1535.0
2017-03-12;1541.0
2017-03-13;1547.0
2017-03-14;1553.0
2017-03-15;1558.0
2017-03-16;1563.0
2017-03-17;1568.0
2017-03-18;1573.0
2017-03-19;1583.0
2017-03-20;1591.0
2017-03-21;1597.0
2017-03-22;1603.0
2017-03-23;1610.0
2017-03-24;1614.0
2017-03-25;1622.0
2017-03-26;1627.0
2017-03-27;1631.0
2017-03-28;1636.0
2017-03-29;1645.0
2017-03-30;1651.0
2017-03-31;1656.0
2017-04-01;1662.0
2017-04-02;1668.0
2017-04-03;1673.0
2017-04-04;1678.0
2017-04-05;1683.0
2017-04-06;1686.0
2017-04-07;1687.0
2017-04-08;1693.0
2017-04-09;1697.0
2017-04-10;1699.0
2017-04-11;1701.0
2017-04-12;1702.0
2017-04-13;1702.0
2017-04-14;1704.0
2017-04-15;1707.0
2017-04-16;1711.0
2017-04-17;1712.0
2017-04-18;1713.0
2017-04-19;1715.0
2017-04-20;1718.0
2017-04-21;1722.0
2017-04-22;1724.0
2017-04-23;1727.0
2017-04-24;1728.0
2017-04-25;1732.0
2017-04-26;1735.0
2017-04-27;1739.0
2017-04-28;1742.0
2017-04-29;1750.0
2017-04-30;1754.0
2017-05-01;1760.0
2017-05-02;1761.0
2017-05-03;1763.0
2017-05-04;1769.0
2017-05-05;1773.0
2017-05-06;1777.0
2017-05-07;1781.0
2017-05-08;1783.0
2017-05-09;1785.0
2017-05-10;1788.0
2017-05-11;1791.0
2017-05-12;1793.0
2017-05-13;1797.0
2017-05-14;1799.0
2017-05-15;1802.0
2017-05-16;1804.0
2017-05-17;1806.0
2017-05-18;1809.0
2017-05-19;1810.0
2017-05-20;1812.0
2017-05-21;1813.0
2017-05-22;1815.0
2017-05-23;1817.0
2017-05-24;1818.0
2017-05-25;1820.0
2017-05-26;1822.0
2017-05-27;1822.0
2017-05-28;1823.0
2017-05-29;1823.0
2017-05-30;1825.0
2017-05-31;1828.0
2017-06-01;1828.0
2017-06-02;1829.0
2017-06-03;1829.0
2017-06-04;1829.0
2017-06-05;1828.0
2017-06-06;1827.0
2017-06-07;1825.0
2017-06-08;1824.0
2017-06-09;1823.0
2017-06-10;1823.0
2017-06-11;1819.0
2017-06-12;1818.0
2017-06-13;1817.0
2017-06-14;1816.0
2017-06-15;1816.0
2017-06-16;1812.0
2017-06-17;1811.0
2017-06-18;1808.0
2017-06-19;1807.0
2017-06-20;1805.0
2017-06-21;1803.0
2017-06-22;1804.0
2017-06-23;1803.0
2017-06-24;1802.0
2017-06-25;1799.0
2017-06-26;1797.0
2017-06-27;1794.0
2017-06-28;1792.0
2017-06-29;1790.0
2017-06-30;1788.0
2017-07-01;1788.0
2017-07-02;1788.0
2017-07-03;1786.0
2017-07-04;1785.0
2017-07-05;1785.0
2017-07-06;1782.0
2017-07-07;1780.0
2017-07-08;1778.0
2017-07-09;1775.0
2017-07-10;1774.0
2017-07-11;1771.0
2017-07-12;1769.0
2017-07-13;1765.0
2017-07-14;1763.0
2017-07-15;1760.0
2017-07-16;1759.0
2017-07-17;1757.0
2017-07-18;1753.0
2017-07-19;1749.0
2017-07-20;1745.0
2017-07-21;1741.0
2017-07-22;1737.0
2017-07-23;1734.0
2017-07-24;1732.0
2017-07-25;1726.0
2017-07-26;1723.0
2017-07-27;1718.0
2017-07-28;1714.0
2017-07-29;1710.0
2017-07-30;1703.0
2017-07-31;1700.0
2017-08-01;1694.0
2017-08-02;1689.0
2017-08-03;1683.0
2017-08-04;1675.0
2017-08-05;1669.0
2017-08-06;1664.0
2017-08-07;1657.0
2017-08-08;1651.0
2017-08-09;1643.0
2017-08-10;1634.0
2017-08-11;1626.0
2017-08-12;1618.0
2017-08-13;1608.0
2017-08-14;1598.0
2017-08-15;1588.0
2017-08-16;1577.0
2017-08-17;1564.0
2017-08-18;1556.0
2017-08-19;1545.0
2017-08-20;1529.0
2017-08-21;1517.0
2017-08-22;1503.0
2017-08-23;1487.0
2017-08-24;1471.0
2017-08-25;1455.0
2017-08-26;1436.0
2017-08-27;1420.0
2017-08-28;1401.0
2017-08-29;1380.0
2017-08-30;1360.0
2017-08-31;1337.0
2017-09-01;1315.0
2017-09-02;1292.0
2017-09-03;1266.0
2017-09-04;1244.0
2017-09-05;1216.0
2017-09-06;1190.0
2017-09-07;1168.0
2017-09-08;1142.0
2017-09-09;1117.0
2017-09-10;1088.0
2017-09-11;1071.0
2017-09-12;1051.0
2017-09-13;1033.0
2017-09-14;1011.0
2017-09-15;993.0
2017-09-16;974.0
2017-09-17;958.0
2017-09-18;932.0
2017-09-19;917.0
2017-09-20;898.0
2017-09-21;888.0
2017-09-22;866.0
2017-09-23;850.0
2017-09-24;834.0
2017-09-25;818.0
2017-09-26;802.0
2017-09-27;782.0
2017-09-28;774.0
2017-09-29;763.0
2017-09-30;749.0
2017-10-01;744.0
2017-10-02;730.0
2017-10-03;724.0
2017-10-04;721.0
2017-10-05;713.0
2017-10-06;712.0
2017-10-07;711.0
2017-10-08;713.0
2017-10-09;713.0
2017-10-10;713.0
2017-10-11;714.0
2017-10-12;714.0
2017-10-13;716.0
2017-10-14;718.0
2017-10-15;720.0
2017-10-16;721.0
2017-10-17;723.0
2017-10-18;727.0
2017-10-19;728.0
2017-10-20;730.0
2017-10-21;734.0
2017-10-22;735.0
2017-10-23;736.0
2017-10-24;738.0
2017-10-25;738.0
2017-10-26;740.0
2017-10-27;740.0
2017-10-28;739.0
2017-10-29;738.0
2017-10-30;738.0
2017-10-31;738.0
2017-11-01;737.0
2017-11-02;738.0
2017-11-03;738.0
2017-11-04;741.0
2017-11-05;744.0
2017-11-06;749.0
2017-11-07;753.0
2017-11-08;757.0
2017-11-09;763.0
2017-11-10;768.0
2017-11-11;776.0
2017-11-12;781.0
2017-11-13;788.0
2017-11-14;794.0
2017-11-15;798.0
2017-11-16;806.0
2017-11-17;812.0
2017-11-18;815.0
2017-11-19;819.0
2017-11-20;821.0
2017-11-21;825.0
2017-11-22;828.0
2017-11-23;830.0
2017-11-24;831.0
2017-11-25;835.0
2017-11-26;840.0
2017-11-27;845.0
2017-11-28;848.0
2017-11-29;851.0
2017-11-30;852.0
2017-12-01;853.0
2017-12-02;856.0
2017-12-03;857.0
2017-12-04;858.0
2017-12-05;858.0
2017-12-06;859.0
2017-12-07;860.0
2017-12-08;861.0
2017-12-09;861.0
2017-12-10;862.0
2017-12-11;864.0
2017-12-12;865.0
2017-12-13;867.0
2017-12-14;870.0
2017-12-15;872.0
2017-12-16;875.0
2017-12-17;876.0
2017-12-18;877.0
2017-12-19;879.0
2017-12-20;885.0
2017-12-21;888.0
2017-12-22;894.0
2017-12-23;900.0
2017-12-24;907.0
2017-12-25;917.0
2017-12-26;924.0
2017-12-27;932.0
2017-12-28;943.0
2017-12-29;955.0
2017-12-30;963.0
2017-12-31;972.0
2018-01-01;982.0
2018-01-02;988.0
2018-01-03;997.0
2018-01-04;1011.0
2018-01-05;1021.0
2018-01-06;1025.0
2018-01-07;1032.0
2018-01-08;1041.0
2018-01-09;1047.0
2018-01-10;1054.0
2018-01-11;1061.0
2018-01-12;1068.0
2018-01-13;1072.0
2018-01-14;1078.0
2018-01-15;1085.0
2018-01-16;1092.0
2018-01-17;1097.0
2018-01-18;1103.0
2018-01-19;1109.0
2018-01-20;1115.0
2018-01-21;1119.0
2018-01-22;1124.0
2018-01-23;1138.0
2018-01-24;1139.0
2018-01-25;1140.0
2018-01-26;1146.0
2018-01-27;1151.0
2018-01-28;1155.0
2018-01-29;1162.0
2018-01-30;1170.0
2018-01-31;1175.0
2018-02-01;1181.0
2018-02-02;1189.0
2018-02-03;1197.0
2018-02-04;1205.0
2018-02-05;1210.0
2018-02-06;1216.0
2018-02-07;1221.0
2018-02-08;1227.0
2018-02-09;1234.0
2018-02-10;1240.0
2018-02-11;1245.0
2018-02-12;1253.0
2018-02-13;1260.0
2018-02-14;1267.0
2018-02-15;1273.0
2018-02-16;1280.0
2018-02-17;1288.0
2018-02-18;1296.0
2018-02-19;1299.0
2018-02-20;1303.0
2018-02-21;1310.0
2018-02-22;1314.0
2018-02-23;1317.0
2018-02-24;1323.0
2018-02-25;1325.0
2018-02-26;1330.0
2018-02-27;1336.0
2018-02-28;1340.0
2018-03-01;1343.0
2018-03-02;1347.0
2018-03-03;1350.0
2018-03-04;1353.0
2018-03-05;1355.0
2018-03-06;1357.0
2018-03-07;1359.0
2018-03-08;1361.0
2018-03-09;1362.0
